ID,date,visitNumber,Channel,Conversion
52321,20170511,1,1,0
52322,20170511,1,1,0
52323,20170511,1,1,0
52324,20170511,1,1,0
52325,20170511,1,1,0
52326,20170511,1,1,0
52327,20170511,1,1,0
52328,20170511,1,1,0
52329,20170511,1,1,0
52330,20170511,1,1,0
52331,20170511,1,1,0
52332,20170511,1,1,0
52333,20170511,2,1,0
52334,20170511,1,1,0
52335,20170511,1,1,0
52336,20170511,1,1,0
52337,20170511,1,1,0
52338,20170511,1,1,0
52339,20170511,1,1,0
52340,20170511,1,1,0
52341,20170511,1,1,0
52342,20170511,1,1,0
52343,20170511,1,1,0
52344,20170511,1,1,0
52345,20170511,1,1,0
52346,20170511,1,1,0
52347,20170511,1,1,0
52348,20170511,1,1,0
52349,20170511,1,1,0
52350,20170511,1,1,0
52351,20170511,1,1,0
52352,20170511,1,1,0
52353,20170511,1,1,0
52354,20170511,1,1,0
52355,20170511,1,1,0
52356,20170511,1,1,0
52357,20170511,1,1,0
52358,20170511,1,1,0
52359,20170511,1,1,0
52360,20170511,1,1,0
52361,20170511,1,1,0
52362,20170511,1,1,0
52363,20170511,1,1,0
52364,20170511,1,1,0
52365,20170511,1,1,0
52366,20170511,1,1,0
52367,20170511,1,1,0
52368,20170511,1,1,0
52369,20170511,1,1,0
52370,20170511,1,1,0
52371,20170511,1,1,0
52372,20170511,1,1,0
52373,20170511,1,1,0
52374,20170511,1,1,0
52375,20170511,1,1,0
52376,20170511,1,1,0
52377,20170511,1,1,0
52378,20170511,1,1,0
52379,20170511,1,1,0
52380,20170511,1,1,0
52381,20170511,1,1,0
52382,20170511,1,1,0
52383,20170511,1,1,0
52384,20170511,1,1,0
52385,20170511,1,1,0
52386,20170511,1,1,0
52387,20170511,1,1,0
52388,20170511,1,1,0
52389,20170511,1,1,0
52390,20170511,1,1,0
52391,20170511,1,1,0
52392,20170511,1,1,0
52393,20170511,1,1,0
52394,20170511,1,1,0
52395,20170511,1,1,0
52396,20170511,1,1,0
52397,20170511,1,1,0
52398,20170511,1,1,0
52399,20170511,1,1,0
52400,20170511,1,1,0
52401,20170511,1,1,0
52402,20170511,1,1,0
52403,20170511,1,1,0
52404,20170511,1,1,0
52405,20170511,1,1,0
52406,20170511,1,1,0
52407,20170511,1,1,0
52408,20170511,1,1,0
52409,20170511,1,1,0
52410,20170511,1,1,0
52411,20170511,1,1,0
52412,20170511,1,1,0
52413,20170511,1,1,0
52414,20170511,1,1,0
52415,20170511,1,1,0
52416,20170525,1,1,0
52417,20170525,1,1,0
52418,20170525,1,1,0
52419,20170525,1,1,0
52420,20170525,1,1,0
52421,20170525,1,1,0
52422,20170525,1,1,0
52423,20170525,1,1,0
52424,20170525,12,1,0
52425,20170525,1,1,0
52426,20170525,1,1,0
52427,20170525,1,1,0
52428,20170525,1,1,0
52429,20170525,1,1,0
52430,20170525,1,1,0
52431,20170525,1,1,0
52432,20170525,1,1,0
52433,20170525,1,1,0
52434,20170525,1,1,0
52435,20170525,3,1,0
52436,20170525,1,1,0
52437,20170525,1,1,0
52438,20170525,1,1,0
52439,20170525,1,1,0
52440,20170525,1,1,0
52441,20170525,2,1,0
52442,20170525,1,1,0
52443,20170525,1,1,0
52444,20170525,1,1,0
52445,20170525,1,1,0
52446,20170525,1,1,0
52447,20170525,1,1,0
52448,20170525,1,1,0
52449,20170525,1,1,0
52450,20170525,1,1,0
52451,20170525,1,1,0
52452,20170525,1,1,0
52453,20170525,1,1,0
52454,20170525,1,1,0
52455,20170525,1,1,0
52456,20170525,1,1,0
52457,20170525,1,1,0
52458,20170525,1,1,0
52459,20170525,1,1,0
52460,20170525,1,1,0
52461,20170525,1,1,0
52462,20170525,1,1,0
52463,20170525,1,1,0
52464,20170525,1,1,0
52465,20170525,1,1,0
52466,20170525,1,1,0
52467,20170525,1,1,0
52468,20170525,1,1,0
52469,20170525,5,1,0
52470,20170525,1,1,0
52471,20170525,1,1,0
52472,20170525,1,1,0
52473,20170525,1,1,0
52474,20170525,1,1,0
52475,20170525,1,1,0
52476,20170525,1,1,0
52477,20170525,1,1,0
52478,20170525,1,1,0
52479,20170525,1,1,0
52480,20170525,1,1,0
52481,20170525,1,1,0
52482,20170525,1,1,0
52483,20170525,1,1,1
52484,20170525,1,1,0
52485,20170525,1,1,0
52486,20170525,3,1,0
52487,20170525,1,1,0
52488,20170525,1,1,0
52489,20170525,1,1,0
52490,20170525,1,1,0
52491,20170525,1,1,0
52492,20170525,1,1,0
52493,20170525,1,1,0
52494,20170525,1,1,0
52495,20170525,1,1,0
52496,20170525,1,1,0
52497,20170525,1,1,0
52498,20170525,1,1,0
52499,20170525,1,1,0
52500,20170525,1,1,0
52501,20170525,1,1,0
52502,20170525,1,1,0
52503,20170525,1,1,0
52504,20170525,1,1,0
52505,20170525,1,1,0
52506,20170525,1,1,0
52507,20170525,1,1,0
52508,20170525,1,1,0
52509,20170525,1,1,0
52510,20170525,1,1,0
52511,20170525,1,1,0
52512,20170525,1,1,0
52513,20170525,1,1,0
52514,20170525,1,1,0
52515,20170525,1,1,0
52516,20170525,1,1,0
52517,20170525,1,1,0
52518,20170525,1,1,0
52519,20170525,1,1,0
52520,20170525,1,1,0
52521,20170525,1,1,0
52522,20170525,1,1,0
52523,20170525,1,1,0
52524,20170525,1,1,0
52525,20170525,1,1,0
52526,20170525,1,1,0
52527,20170525,1,1,0
52528,20170525,1,1,0
52529,20170525,1,1,0
52530,20170525,1,1,0
52531,20170525,1,1,0
52532,20170525,1,1,0
52533,20170525,1,1,0
52534,20170525,1,1,0
52535,20170525,1,1,0
52536,20170525,1,1,0
52537,20170525,1,1,0
52538,20170525,1,1,0
52539,20170525,1,1,0
52540,20170525,1,1,0
52541,20170525,1,1,0
52542,20170525,1,1,0
52543,20170525,1,1,0
52544,20170525,1,1,0
52545,20170525,1,1,0
52546,20170525,1,1,0
52547,20170525,1,1,0
52548,20170525,1,1,0
52549,20170525,1,1,0
52550,20170525,1,1,0
52551,20170525,1,1,0
52552,20170525,1,1,0
52553,20170525,1,1,0
52554,20170525,1,1,0
52555,20170525,1,1,0
52556,20170525,2,1,0
52557,20170525,1,1,0
52558,20170525,1,1,0
52559,20170525,1,1,0
52560,20170525,1,1,0
52561,20170525,1,1,0
52562,20170525,1,1,0
52563,20170525,1,1,0
52564,20170525,1,1,0
52565,20170525,1,1,0
52566,20170525,1,1,0
52567,20170525,1,1,0
52568,20170525,1,1,0
52569,20170525,1,1,0
52570,20170525,1,1,0
52571,20170525,1,1,0
52572,20170525,1,1,0
52573,20170525,1,1,0
52574,20170525,1,1,0
52575,20170525,1,1,0
52576,20170525,1,1,0
52577,20170525,1,1,0
52578,20170525,1,1,0
52579,20170525,1,1,0
52580,20170525,1,1,0
52581,20170525,1,1,0
52582,20170525,1,1,0
52583,20170525,1,1,0
52584,20170525,1,1,0
52585,20170525,1,1,0
52586,20170525,1,1,0
52587,20170525,1,1,0
52588,20170525,1,1,0
52589,20170525,1,1,0
52590,20170525,1,1,0
52591,20170525,1,1,0
52592,20170525,1,1,0
52593,20170525,1,1,0
52594,20170525,1,1,0
52595,20170525,1,1,0
52596,20170525,1,1,0
52597,20170525,1,1,0
52598,20170525,1,1,0
52599,20170525,1,1,0
52600,20170525,1,1,0
52601,20170525,1,1,0
52602,20170525,1,1,0
52603,20170525,1,1,0
52604,20170525,1,1,0
52605,20170525,1,1,0
52606,20170525,1,1,0
52607,20170525,1,1,0
52608,20170525,1,1,0
52609,20170525,1,1,0
52610,20170525,1,1,0
52611,20170525,1,1,0
52612,20170525,1,1,0
52613,20170525,1,1,0
52614,20170525,1,1,0
52615,20170525,1,1,0
52616,20170525,1,1,0
52617,20170525,1,1,0
52618,20170525,1,1,0
52619,20170525,1,1,0
52620,20170525,1,1,0
52621,20170525,1,1,0
52622,20170525,1,1,0
52623,20170525,1,1,0
52624,20170525,1,1,0
52625,20170525,1,1,0
52626,20170525,1,1,0
52627,20170525,1,1,0
52628,20170525,1,1,0
52629,20170525,1,1,0
52630,20170525,1,1,0
52631,20170525,1,1,0
52632,20170525,1,1,0
52633,20170525,1,1,0
52634,20170525,1,1,0
52635,20170525,1,1,0
52636,20170525,1,1,0
52637,20170525,1,1,0
52638,20170525,1,1,0
52639,20170525,1,1,0
52640,20170525,1,1,0
52641,20170525,1,1,0
52642,20170525,1,1,0
52643,20170525,1,1,0
52644,20170525,1,1,0
52645,20170525,1,1,0
52646,20170525,1,1,0
52647,20170525,1,1,0
52648,20170525,1,1,0
52649,20170525,1,1,0
52650,20170525,1,1,0
52651,20170525,1,1,0
52652,20170525,1,1,0
52653,20170525,7,1,0
52654,20170525,1,1,0
52655,20170525,1,1,0
52656,20170525,1,1,0
52657,20170525,1,1,0
52658,20170525,1,1,0
52659,20170525,1,1,0
52660,20170525,1,1,0
52661,20170525,1,1,0
52662,20170525,1,1,0
52663,20170525,1,1,0
52664,20170525,1,1,0
52665,20170525,1,1,0
52666,20170525,1,1,0
52667,20170525,1,1,0
52668,20170525,1,1,0
52669,20170525,1,1,0
52670,20170525,1,1,0
52671,20170525,1,1,0
52672,20170525,1,1,0
52673,20170525,1,1,0
52674,20170525,1,1,0
52675,20170525,1,1,0
52676,20170525,1,1,0
52677,20170525,1,1,0
52678,20170525,1,1,0
52679,20170525,1,1,0
52680,20170525,1,1,0
52681,20170525,1,1,0
52682,20170525,1,1,0
52683,20170525,1,1,0
52684,20170525,1,1,0
52685,20170525,1,1,0
52686,20170525,1,1,0
52687,20170525,1,1,0
52688,20170525,1,1,0
52689,20170525,1,1,0
52690,20170525,1,1,0
52691,20170525,1,1,0
52692,20170525,1,1,0
52693,20170525,1,1,0
52694,20170525,1,1,0
52695,20170525,1,1,0
52696,20170525,1,1,0
52697,20170525,1,1,0
52698,20170525,1,1,0
52699,20170525,1,1,0
52700,20170525,1,1,0
52701,20170525,1,1,0
52702,20170525,1,1,0
52703,20170525,1,1,0
52704,20170525,1,1,0
52705,20170525,1,1,0
52706,20170525,1,1,0
52707,20170525,1,1,0
52708,20170525,1,1,0
52709,20170525,1,1,0
52710,20170525,1,1,0
52711,20170525,1,1,0
52712,20170525,2,1,0
52713,20170525,1,1,0
52714,20170525,1,1,0
52715,20170525,1,1,0
52716,20170525,1,1,0
52717,20170525,1,1,0
52718,20170525,1,1,0
52719,20170525,1,1,0
52720,20170525,1,1,0
52721,20170525,1,1,0
52722,20170525,1,1,0
52723,20170525,1,1,0
52724,20170525,1,1,0
52725,20170525,1,1,0
52726,20170525,1,1,0
52727,20170525,1,1,0
52728,20170525,1,1,0
52729,20170525,1,1,0
52730,20170525,1,1,0
52731,20170525,1,1,0
52732,20170525,1,1,0
52733,20170525,1,1,0
52734,20170525,1,1,0
52735,20170525,1,1,0
52736,20170525,1,1,0
52737,20170525,1,1,0
52738,20170525,1,1,0
52739,20170525,1,1,0
52740,20170525,1,1,0
52741,20170525,1,1,0
52742,20170525,4,1,0
52743,20170525,1,1,0
52744,20170525,1,1,0
52745,20170525,1,1,0
52746,20170525,1,1,0
52747,20170525,1,1,0
52748,20170525,1,1,0
52749,20170525,1,1,0
52750,20170525,1,1,0
52751,20170525,1,1,0
52752,20170525,1,1,0
52753,20170525,1,1,0
52754,20170525,1,1,0
52755,20170525,1,1,0
52756,20170525,1,1,0
52757,20170525,1,1,0
52758,20170528,1,1,0
52759,20170528,1,1,0
52760,20170528,1,1,0
52761,20170528,1,1,0
52762,20170528,1,1,0
52763,20170528,1,1,0
52764,20170528,1,1,0
52765,20170528,1,1,0
52766,20170528,1,1,0
52767,20170528,1,1,0
52768,20170528,1,1,0
52769,20170528,1,1,0
52770,20170528,1,1,0
52771,20170528,1,1,0
52772,20170528,1,1,0
52773,20170528,1,1,0
52774,20170528,1,1,0
52775,20170528,1,1,0
52776,20170528,1,1,0
52777,20170528,1,1,0
52778,20170528,1,1,0
52779,20170528,1,1,0
52780,20170528,1,1,0
52781,20170528,1,1,0
52782,20170528,1,1,1
52783,20170528,1,1,0
52784,20170528,1,1,0
52785,20170528,1,1,0
52786,20170528,1,1,0
52787,20170528,1,1,0
52788,20170528,1,1,0
52789,20170528,1,1,0
52790,20170528,1,1,0
52791,20170528,1,1,0
52792,20170528,1,1,0
52793,20170528,1,1,0
52794,20170528,1,1,0
52795,20170528,1,1,0
52796,20170528,1,1,0
52797,20170528,1,1,0
52798,20170528,1,1,0
52799,20170528,1,1,0
52800,20170528,1,1,0
52801,20170528,1,1,0
52802,20170528,1,1,0
52803,20170528,1,1,0
52804,20170528,1,1,0
52805,20170528,1,1,0
52806,20170528,1,1,0
52807,20170528,1,1,0
52808,20170528,1,1,0
52809,20170528,1,1,0
52810,20170528,1,1,0
52811,20170528,1,1,0
52812,20170528,1,1,0
52813,20170528,1,1,0
52814,20170528,1,1,0
52815,20170528,1,1,0
52816,20170528,1,1,0
52817,20170528,1,1,0
52818,20170528,1,1,0
52819,20170528,1,1,0
52820,20170528,1,1,0
52821,20170528,1,1,0
52822,20170528,1,1,0
52823,20170528,1,1,0
52824,20170528,1,1,0
52825,20170528,1,1,0
52826,20170528,1,1,0
52827,20170528,1,1,0
52828,20170528,1,1,0
52829,20170528,1,1,0
52830,20170528,1,1,0
52831,20170528,1,1,0
52832,20170528,1,1,0
52833,20170528,1,1,0
52834,20170528,1,1,0
52835,20170528,1,1,0
52836,20170528,1,1,0
52837,20170528,1,1,0
52838,20170528,1,1,0
52839,20170528,2,1,0
52840,20170528,1,1,0
52841,20170528,1,1,0
52842,20170528,1,1,0
52843,20170528,1,1,0
52844,20170528,1,1,0
52845,20170528,1,1,0
52846,20170528,1,1,0
52847,20170528,1,1,0
52848,20170528,1,1,0
52849,20170528,1,1,0
52850,20170528,1,1,0
52851,20170528,1,1,0
52852,20170528,1,1,0
52853,20170528,1,1,0
52854,20170528,1,1,0
52855,20170528,1,1,0
52856,20170528,1,1,0
52857,20170528,1,1,0
52858,20170528,1,1,0
52859,20170528,1,1,0
52860,20170528,1,1,0
52861,20170528,1,1,0
52862,20170528,1,1,0
52863,20170528,1,1,0
52864,20170528,1,1,0
52865,20170528,1,1,0
52866,20170528,1,1,0
52867,20170528,1,1,0
52868,20170528,1,1,0
52869,20170528,1,1,0
52870,20170528,1,1,0
52871,20170528,1,1,0
52872,20170528,1,1,0
52873,20170528,1,1,0
52874,20170528,1,1,0
52875,20170528,1,1,0
52876,20170528,1,1,0
52877,20170528,1,1,0
52878,20170528,1,1,0
52879,20170528,1,1,0
52880,20170528,1,1,0
52881,20170528,1,1,0
52882,20170528,1,1,0
52883,20170528,1,1,0
52884,20170528,1,1,0
52885,20170528,1,1,0
52886,20170528,1,1,0
52887,20170528,1,1,0
52888,20170528,1,1,0
52889,20170528,1,1,0
52890,20170528,1,1,0
52891,20170528,1,1,0
52892,20170528,1,1,0
52893,20170528,1,1,0
52894,20170528,1,1,0
52895,20170528,1,1,0
52896,20170528,1,1,0
52897,20170528,1,1,0
52898,20170528,1,1,0
52899,20170528,1,1,0
52900,20170528,1,1,0
52901,20170528,1,1,0
52902,20170528,1,1,0
52903,20170528,1,1,0
52904,20170528,1,1,0
52905,20170528,1,1,0
52906,20170528,1,1,0
52907,20170528,1,1,0
52908,20170528,1,1,0
52909,20170528,1,1,0
52910,20170528,1,1,0
52911,20170528,1,1,0
52912,20170528,1,1,0
52913,20170528,1,1,0
52914,20170528,1,1,0
52915,20170528,1,1,0
52916,20170528,1,1,0
52917,20170528,1,1,0
52918,20170528,1,1,0
52919,20170528,1,1,0
52920,20170528,1,1,0
52921,20170528,1,1,0
52922,20170528,1,1,0
52923,20170528,1,1,0
52924,20170528,1,1,0
52925,20170528,1,1,0
52926,20170528,1,1,0
52927,20170528,1,1,0
52928,20170528,1,1,0
52929,20170528,1,1,0
52930,20170528,1,1,0
52931,20170528,1,1,0
52932,20170528,1,1,0
52933,20170528,1,1,0
52934,20170528,1,1,0
52935,20170528,1,1,0
52936,20170528,1,1,0
52937,20170528,1,1,0
52938,20170528,1,1,0
52939,20170528,1,1,0
52940,20170528,1,1,0
52941,20170528,1,1,0
52942,20170528,1,1,0
52943,20170528,1,1,0
52944,20170528,1,1,0
52945,20170528,1,1,0
52946,20170528,1,1,0
52947,20170528,1,1,0
52948,20170528,1,1,0
52949,20170528,1,1,0
52950,20170528,1,1,0
52951,20170528,1,1,0
52952,20170528,1,1,0
52953,20170528,1,1,0
52954,20170528,1,1,0
52955,20170528,1,1,0
52956,20170528,1,1,0
52957,20170528,1,1,0
52958,20170528,1,1,0
52959,20170528,1,1,0
52960,20170528,1,1,0
52961,20170528,1,1,0
52962,20170528,1,1,0
52963,20170528,1,1,0
52964,20170528,1,1,0
52965,20170528,1,1,0
52966,20170528,1,1,0
52967,20170528,1,1,0
52968,20170528,1,1,0
52969,20170528,1,1,0
52970,20170528,1,1,0
52971,20170528,1,1,0
52972,20170528,1,1,0
52973,20170528,1,1,0
52974,20170528,1,1,0
52975,20170528,1,1,0
52976,20170528,1,1,0
52977,20170528,1,1,0
52978,20170528,1,1,0
52979,20170528,1,1,0
52980,20170528,1,1,0
52981,20170528,1,1,0
52982,20170528,1,1,0
52983,20170528,1,1,0
52984,20170528,1,1,0
52985,20170528,1,1,0
52986,20170528,1,1,0
52987,20170528,1,1,0
52988,20170528,1,1,0
52989,20170528,1,1,0
52990,20170528,1,1,0
52991,20170528,1,1,0
52992,20170528,1,1,0
52993,20170528,1,1,0
52994,20170528,1,1,0
52995,20170528,2,1,0
52996,20170528,1,1,0
52997,20170528,1,1,0
52998,20170528,1,1,0
52999,20170528,1,1,0
53000,20170528,1,1,0
53001,20170528,1,1,0
53002,20170528,1,1,0
53003,20170528,1,1,0
53004,20170528,1,1,0
53005,20170528,1,1,0
53006,20170528,1,1,0
53007,20170528,1,1,0
53008,20170528,1,1,0
53009,20170528,1,1,0
53010,20170528,1,1,0
53011,20170528,1,1,0
53012,20170528,1,1,0
53013,20170528,1,1,0
53014,20170528,1,1,0
53015,20170528,1,1,0
53016,20170528,1,1,0
53017,20170528,1,1,0
53018,20170522,1,1,0
53019,20170522,1,1,0
53020,20170522,1,1,0
53021,20170522,1,1,0
53022,20170522,1,1,0
53023,20170522,1,1,0
53024,20170522,1,1,0
53025,20170522,1,1,0
53026,20170522,1,1,0
53027,20170522,1,1,0
53028,20170522,1,1,0
53029,20170522,1,1,0
53030,20170522,1,1,0
53031,20170522,1,1,0
53032,20170522,2,1,0
53033,20170522,1,1,0
53034,20170522,1,1,0
53035,20170522,1,1,0
53036,20170522,1,1,0
53037,20170522,1,1,0
53038,20170522,1,1,0
53039,20170522,1,1,0
53040,20170522,1,1,0
53041,20170522,1,1,0
53042,20170522,1,1,0
53043,20170522,1,1,0
53044,20170522,1,1,0
53045,20170522,1,1,0
53046,20170522,1,1,0
53047,20170522,1,1,0
53048,20170522,1,1,0
53049,20170522,1,1,0
53050,20170522,1,1,0
53051,20170522,1,1,0
53052,20170522,1,1,0
53053,20170522,1,1,0
53054,20170522,1,1,0
53055,20170522,1,1,0
53056,20170522,1,1,0
53057,20170522,1,1,0
53058,20170522,1,1,0
53059,20170522,1,1,0
53060,20170522,1,1,0
53061,20170522,1,1,0
53062,20170522,1,1,0
53063,20170522,1,1,0
53064,20170522,1,1,0
53065,20170522,1,1,0
53066,20170522,1,1,0
53067,20170522,1,1,0
53068,20170522,1,1,0
53069,20170522,1,1,0
53070,20170522,1,1,0
53071,20170522,1,1,0
53072,20170522,1,1,0
53073,20170522,1,1,0
53074,20170522,1,1,0
53075,20170522,1,1,0
53076,20170522,1,1,0
53077,20170522,3,1,0
53078,20170522,1,1,0
53079,20170522,1,1,0
53080,20170522,1,1,0
53081,20170522,1,1,0
53082,20170522,1,1,0
53083,20170522,1,1,0
53084,20170522,1,1,0
53085,20170522,1,1,0
53086,20170522,1,1,0
53087,20170522,1,1,0
53088,20170522,1,1,0
53089,20170522,1,1,0
53090,20170522,1,1,0
53091,20170522,1,1,0
53092,20170522,1,1,0
53093,20170522,1,1,0
53094,20170522,1,1,0
53095,20170522,1,1,0
53096,20170522,1,1,0
53097,20170522,1,1,0
53098,20170522,1,1,0
53099,20170522,1,1,0
53100,20170522,1,1,0
53101,20170522,1,1,0
53102,20170522,1,1,0
53103,20170522,1,1,0
53104,20170522,1,1,0
53105,20170522,1,1,0
53106,20170522,1,1,0
53107,20170522,1,1,0
53108,20170522,1,1,0
53109,20170522,1,1,0
53110,20170522,1,1,0
53111,20170522,1,1,0
53112,20170522,1,1,0
53113,20170522,1,1,0
53114,20170522,1,1,0
53115,20170522,1,1,0
53116,20170522,1,1,0
53117,20170522,1,1,0
53118,20170522,1,1,0
53119,20170522,1,1,0
53120,20170522,1,1,0
53121,20170522,1,1,0
53122,20170522,1,1,0
53123,20170522,1,1,0
53124,20170522,1,1,0
53125,20170522,1,1,0
53126,20170522,1,1,0
53127,20170522,1,1,0
53128,20170522,1,1,0
53129,20170522,1,1,0
53130,20170522,1,1,0
53131,20170522,2,1,0
53132,20170522,1,1,0
53133,20170522,1,1,0
53134,20170522,1,1,0
53135,20170522,1,1,0
53136,20170522,1,1,0
53137,20170522,2,1,0
53138,20170522,1,1,0
53139,20170522,1,1,0
53140,20170522,1,1,0
53141,20170522,1,1,0
53142,20170522,1,1,0
53143,20170522,1,1,0
53144,20170522,1,1,0
53145,20170522,1,1,0
53146,20170522,1,1,0
53147,20170522,1,1,0
53148,20170522,1,1,0
53149,20170522,1,1,0
53150,20170522,1,1,0
53151,20170522,1,1,0
53152,20170522,1,1,0
53153,20170522,1,1,0
53154,20170522,1,1,0
53155,20170522,1,1,0
53156,20170522,1,1,0
53157,20170522,1,1,0
53158,20170522,1,1,0
53159,20170522,1,1,0
53160,20170522,1,1,0
53161,20170522,1,1,0
53162,20170522,2,1,0
53163,20170522,1,1,0
53164,20170522,1,1,0
53165,20170522,1,1,0
53166,20170522,1,1,0
53167,20170522,1,1,0
53168,20170522,1,1,0
53169,20170522,1,1,0
53170,20170522,1,1,0
53171,20170522,1,1,0
53172,20170522,1,1,0
53173,20170522,1,1,0
53174,20170522,2,1,0
53175,20170522,1,1,0
53176,20170522,1,1,0
53177,20170522,1,1,0
53178,20170522,1,1,0
53179,20170522,1,1,0
53180,20170522,2,1,0
53181,20170522,1,1,0
53182,20170522,1,1,0
53183,20170522,1,1,0
53184,20170522,1,1,0
53185,20170522,1,1,0
53186,20170522,1,1,0
53187,20170522,1,1,0
53188,20170522,1,1,0
53189,20170522,1,1,0
53190,20170504,1,1,0
53191,20170504,1,1,0
53192,20170504,1,1,0
53193,20170504,1,1,0
53194,20170504,1,1,0
53195,20170504,1,1,0
53196,20170504,1,1,0
53197,20170504,1,1,0
53198,20170504,1,1,0
53199,20170504,1,1,0
53200,20170504,1,1,0
53201,20170504,1,1,0
53202,20170504,1,1,0
53203,20170504,1,1,0
53204,20170504,2,1,0
53205,20170504,1,1,0
53206,20170504,1,1,0
53207,20170504,1,1,0
53208,20170504,1,1,0
53209,20170504,1,1,0
53210,20170504,1,1,0
53211,20170504,1,1,0
53212,20170504,1,1,0
53213,20170504,1,1,0
53214,20170504,1,1,0
53215,20170504,1,1,0
53216,20170504,1,1,0
53217,20170504,1,1,0
53218,20170504,1,1,0
53219,20170504,1,1,0
53220,20170504,1,1,0
53221,20170504,1,1,0
53222,20170504,1,1,0
53223,20170504,1,1,0
53224,20170504,1,1,0
53225,20170504,1,1,0
53226,20170504,1,1,0
53227,20170504,1,1,0
53228,20170504,1,1,0
53229,20170504,1,1,0
53230,20170504,1,1,0
53231,20170504,1,1,0
53232,20170504,1,1,0
53233,20170504,1,1,0
53234,20170504,1,1,0
53235,20170504,1,1,0
53236,20170504,1,1,0
53237,20170504,1,1,0
53238,20170504,1,1,0
53239,20170504,1,1,0
53240,20170504,1,1,0
53241,20170504,1,1,0
53242,20170504,1,1,0
53243,20170504,1,1,0
53244,20170504,1,1,0
53245,20170504,1,1,0
53246,20170504,1,1,0
53247,20170504,1,1,0
53248,20170504,1,1,0
53249,20170504,1,1,0
53250,20170504,1,1,0
53251,20170504,1,1,0
53252,20170504,1,1,0
53253,20170504,1,1,0
53254,20170504,1,1,0
53255,20170504,1,1,0
53256,20170504,1,1,0
53257,20170504,1,1,0
53258,20170504,1,1,0
53259,20170504,1,1,0
53260,20170504,1,1,0
53261,20170504,1,1,0
53262,20170504,1,1,0
53263,20170504,1,1,0
53264,20170504,1,1,0
53265,20170504,1,1,0
53266,20170504,4,1,0
53267,20170504,1,1,0
53268,20170504,1,1,0
53269,20170504,1,1,0
53270,20170504,1,1,0
53271,20170504,1,1,0
53272,20170504,1,1,0
53273,20170504,1,1,0
53274,20170504,1,1,0
53275,20170504,1,1,0
53276,20170504,1,1,0
53277,20170504,1,1,0
53278,20170504,1,1,0
53279,20170504,1,1,0
53280,20170504,1,1,0
53281,20170504,1,1,0
53282,20170504,1,1,0
53283,20170504,1,1,0
53284,20170504,1,1,0
53285,20170504,1,1,0
53286,20170504,1,1,0
53287,20170504,1,1,0
53288,20170504,1,1,0
53289,20170504,1,1,0
53290,20170504,1,1,0
53291,20170504,1,1,0
53292,20170504,1,1,0
53293,20170504,1,1,0
53294,20170504,1,1,0
53295,20170504,1,1,0
53296,20170504,1,1,0
53297,20170504,1,1,0
53298,20170504,1,1,0
53299,20170504,1,1,0
53300,20170504,1,1,0
53301,20170504,1,1,0
53302,20170504,1,1,0
53303,20170504,1,1,0
53304,20170504,1,1,0
53305,20170504,1,1,0
53306,20170504,1,1,0
53307,20170504,1,1,0
53308,20170504,1,1,0
53309,20170504,1,1,0
53310,20170504,1,1,0
53311,20170504,1,1,0
53312,20170504,1,1,0
53313,20170504,1,1,0
53314,20170504,1,1,0
53315,20170504,1,1,0
53316,20170504,1,1,0
53317,20170504,1,1,0
53318,20170504,1,1,0
53319,20170504,1,1,0
53320,20170504,1,1,0
53321,20170504,1,1,0
53322,20170504,1,1,0
53323,20170504,1,1,0
53324,20170504,1,1,0
53325,20170504,1,1,0
53326,20170504,1,1,0
53327,20170504,1,1,0
53328,20170504,1,1,0
53329,20170504,1,1,0
53330,20170504,1,1,0
53331,20170504,1,1,0
53332,20170504,1,1,0
53333,20170504,1,1,0
53334,20170504,1,1,0
53335,20170504,1,1,0
53336,20170504,1,1,0
53337,20170504,1,1,0
53338,20170504,1,1,0
53339,20170504,1,1,0
53340,20170504,1,1,0
53341,20170504,1,1,0
53342,20170504,1,1,0
53343,20170504,1,1,0
53344,20170504,1,1,0
53345,20170504,1,1,0
53346,20170504,1,1,0
53347,20170504,1,1,0
53348,20170504,1,1,0
53349,20170504,1,1,0
53350,20170504,1,1,0
53351,20170504,1,1,0
53352,20170504,1,1,0
53353,20170504,1,1,0
53354,20170504,1,1,0
53355,20170504,1,1,0
53356,20170504,1,1,0
53357,20170504,1,1,0
53358,20170504,1,1,0
53359,20170504,1,1,0
53360,20170504,1,1,0
53361,20170504,1,1,0
53362,20170504,1,1,0
53363,20170504,1,1,0
53364,20170504,1,1,0
53365,20170504,1,1,0
53366,20170504,1,1,0
53367,20170504,1,1,0
53368,20170504,1,1,0
53369,20170504,1,1,0
53370,20170504,1,1,0
53371,20170504,1,1,0
53372,20170504,1,1,0
53373,20170504,1,1,0
53374,20170504,1,1,0
53375,20170504,1,1,0
53376,20170504,1,1,0
53377,20170504,1,1,0
53378,20170504,1,1,0
53379,20170504,1,1,0
53380,20170504,1,1,0
53381,20170504,1,1,0
53382,20170504,1,1,0
53383,20170504,1,1,0
53384,20170504,1,1,0
53385,20170504,1,1,0
53386,20170504,1,1,0
53387,20170504,1,1,0
53388,20170504,1,1,0
53389,20170504,1,1,0
53390,20170504,1,1,0
53391,20170504,1,1,0
53392,20170504,1,1,0
53393,20170504,1,1,0
53394,20170504,1,1,0
53395,20170504,1,1,0
