ID,date,visitNumber,Channel
55658,20170527,1,1
55659,20170527,1,1
55660,20170527,1,1
55661,20170527,1,1
55662,20170527,1,1
55663,20170527,1,1
55664,20170527,1,1
55665,20170527,1,1
55666,20170527,1,1
55667,20170527,1,1
55668,20170527,1,1
55669,20170527,1,1
55670,20170527,1,1
55671,20170527,1,1
55672,20170527,1,1
55673,20170527,1,1
55674,20170527,1,1
55675,20170527,1,1
55676,20170527,1,1
55677,20170527,1,1
55678,20170527,1,1
55679,20170527,1,1
55680,20170527,2,1
55681,20170527,1,1
55682,20170527,1,1
55683,20170527,1,1
55684,20170527,1,1
55685,20170527,1,1
55686,20170527,1,1
55687,20170527,1,1
55688,20170527,1,1
55689,20170527,1,1
55690,20170527,1,1
55691,20170527,1,1
55692,20170527,1,1
55693,20170527,1,1
55694,20170527,1,1
55695,20170527,1,1
55696,20170527,1,1
55697,20170527,1,1
55698,20170527,1,1
55699,20170527,1,1
55700,20170527,1,1
55701,20170527,1,1
55702,20170527,1,1
55703,20170527,1,1
55704,20170527,1,1
55705,20170527,1,1
55706,20170527,1,1
55707,20170527,1,1
55708,20170527,1,1
55709,20170527,1,1
55710,20170527,1,1
55711,20170527,1,1
55712,20170527,1,1
55713,20170527,1,1
55714,20170527,1,1
55715,20170527,1,1
55716,20170527,1,1
55717,20170527,1,1
55718,20170527,1,1
55719,20170527,1,1
55720,20170527,1,1
55721,20170527,1,1
55722,20170527,1,1
55723,20170527,2,1
55724,20170527,1,1
55725,20170527,1,1
55726,20170527,1,1
55727,20170527,1,1
55728,20170527,1,1
55729,20170527,1,1
55730,20170514,2,1
55731,20170514,1,1
55732,20170514,1,1
55733,20170514,1,1
55734,20170514,1,1
55735,20170514,1,1
55736,20170514,1,1
55737,20170514,1,1
55738,20170514,1,1
55739,20170514,1,1
55740,20170514,1,1
55741,20170514,1,1
55742,20170514,1,1
55743,20170514,1,1
55744,20170514,1,1
55745,20170514,1,1
55746,20170514,1,1
55747,20170514,1,1
55748,20170514,1,1
55749,20170514,1,1
55750,20170514,1,1
55751,20170514,1,1
55752,20170514,1,1
55753,20170514,1,1
55754,20170514,1,1
55755,20170514,1,1
55756,20170514,1,1
55757,20170514,1,1
55758,20170514,1,1
55759,20170514,1,1
55760,20170514,1,1
55761,20170514,1,1
55762,20170514,1,1
55763,20170514,1,1
55764,20170514,1,1
55765,20170514,1,1
55766,20170514,1,1
55767,20170514,1,1
55768,20170514,1,1
55769,20170514,1,1
55770,20170514,1,1
55771,20170514,1,1
55772,20170514,1,1
55773,20170514,1,1
55774,20170514,1,1
55775,20170514,1,1
55776,20170514,1,1
55777,20170514,1,1
55778,20170514,1,1
55779,20170514,1,1
55780,20170514,1,1
55781,20170514,1,1
55782,20170514,1,1
55783,20170514,1,1
55784,20170514,1,1
55785,20170514,1,1
55786,20170514,1,1
55787,20170514,1,1
55788,20170514,1,1
55789,20170514,1,1
55790,20170514,1,1
55791,20170514,1,1
55792,20170514,1,1
55793,20170514,1,1
55794,20170514,1,1
55795,20170514,1,1
55796,20170514,1,1
55797,20170514,1,1
55798,20170514,1,1
55799,20170514,1,1
55800,20170514,1,1
55801,20170514,1,1
55802,20170514,1,1
55803,20170514,1,1
55804,20170514,1,1
55805,20170514,1,1
55806,20170514,1,1
55807,20170514,1,1
55808,20170514,1,1
55809,20170514,1,1
55810,20170514,1,1
55811,20170514,1,1
55812,20170514,1,1
55813,20170514,1,1
55814,20170514,1,1
55815,20170514,1,1
55816,20170514,1,1
55817,20170514,1,1
55818,20170514,1,1
55819,20170514,1,1
55820,20170514,1,1
55821,20170514,1,1
55822,20170514,1,1
55823,20170514,3,1
55824,20170514,1,1
55825,20170514,1,1
55826,20170514,1,1
55827,20170514,1,1
55828,20170514,1,1
55829,20170514,1,1
55830,20170514,1,1
55831,20170514,1,1
55832,20170514,1,1
55833,20170514,1,1
55834,20170514,1,1
55835,20170514,1,1
55836,20170514,1,1
55837,20170514,1,1
55838,20170514,1,1
55839,20170514,1,1
55840,20170514,1,1
55841,20170514,1,1
55842,20170514,1,1
55843,20170514,1,1
55844,20170514,1,1
55845,20170514,1,1
55846,20170514,1,1
55847,20170514,1,1
55848,20170514,1,1
55849,20170514,1,1
55850,20170514,1,1
55851,20170514,1,1
55852,20170514,1,1
55853,20170514,1,1
55854,20170514,1,1
55855,20170514,1,1
55856,20170514,1,1
55857,20170514,1,1
55858,20170514,1,1
55859,20170514,1,1
55860,20170514,1,1
55861,20170514,1,1
55862,20170514,1,1
55863,20170514,1,1
55864,20170514,1,1
55865,20170514,1,1
55866,20170514,1,1
55867,20170514,1,1
55868,20170514,1,1
55869,20170514,1,1
55870,20170514,1,1
55871,20170514,1,1
55872,20170514,1,1
55873,20170514,1,1
55874,20170514,1,1
55875,20170514,1,1
55876,20170514,1,1
55877,20170514,1,1
55878,20170514,1,1
55879,20170514,1,1
55880,20170514,1,1
55881,20170514,1,1
55882,20170514,1,1
55883,20170514,1,1
55884,20170514,1,1
55885,20170514,1,1
55886,20170514,1,1
55887,20170514,1,1
55888,20170514,1,1
55889,20170514,1,1
55890,20170514,1,1
55891,20170514,1,1
55892,20170514,5,1
55893,20170514,1,1
55894,20170514,1,1
55895,20170514,1,1
55896,20170514,1,1
55897,20170514,1,1
55898,20170514,1,1
55899,20170514,1,1
55900,20170514,1,1
55901,20170514,1,1
55902,20170514,1,1
55903,20170514,1,1
55904,20170514,1,1
55905,20170514,1,1
55906,20170514,1,1
55907,20170514,1,1
55908,20170514,1,1
55909,20170514,1,1
55910,20170514,1,1
55911,20170514,1,1
55912,20170514,1,1
55913,20170514,1,1
55914,20170514,1,1
55915,20170514,1,1
55916,20170514,1,1
55917,20170514,2,1
55918,20170514,1,1
55919,20170514,1,1
55920,20170514,1,1
55921,20170514,1,1
55922,20170514,1,1
55923,20170514,1,1
55924,20170514,1,1
55925,20170514,1,1
55926,20170514,1,1
55927,20170514,1,1
55928,20170514,1,1
55929,20170514,1,1
55930,20170514,1,1
55931,20170514,1,1
55932,20170514,1,1
55933,20170514,1,1
55934,20170514,1,1
55935,20170514,1,1
55936,20170514,1,1
55937,20170514,1,1
55938,20170514,1,1
55939,20170514,1,1
55940,20170514,1,1
55941,20170514,1,1
55942,20170514,1,1
55943,20170514,1,1
55944,20170514,1,1
55945,20170514,1,1
55946,20170514,1,1
55947,20170514,1,1
55948,20170514,1,1
55949,20170514,1,1
55950,20170514,1,1
55951,20170514,1,1
55952,20170514,1,1
55953,20170514,1,1
55954,20170514,1,1
55955,20170514,1,1
55956,20170514,1,1
55957,20170514,1,1
55958,20170514,1,1
55959,20170514,1,1
55960,20170514,1,1
55961,20170514,1,1
55962,20170514,1,1
55963,20170514,1,1
55964,20170514,1,1
55965,20170514,1,1
55966,20170514,1,1
55967,20170514,1,1
55968,20170514,1,1
55969,20170514,1,1
55970,20170514,2,1
55971,20170514,1,1
55972,20170514,1,1
55973,20170510,1,1
55974,20170510,1,1
55975,20170510,1,1
55976,20170510,1,1
55977,20170510,1,1
55978,20170510,1,1
55979,20170510,1,1
55980,20170510,1,1
55981,20170510,1,1
55982,20170510,1,1
55983,20170510,1,1
55984,20170510,1,1
55985,20170510,1,1
55986,20170510,1,1
55987,20170510,1,1
55988,20170510,1,1
55989,20170510,1,1
55990,20170510,1,1
55991,20170510,1,1
55992,20170510,1,1
55993,20170510,1,1
55994,20170510,1,1
55995,20170510,1,1
55996,20170510,1,1
55997,20170510,1,1
55998,20170510,1,1
55999,20170510,1,1
56000,20170510,1,1
56001,20170510,1,1
56002,20170510,1,1
56003,20170510,1,1
56004,20170510,1,1
56005,20170510,1,1
56006,20170510,1,1
56007,20170510,1,1
56008,20170510,1,1
56009,20170510,1,1
56010,20170510,1,1
56011,20170510,1,1
56012,20170510,1,1
56013,20170510,1,1
56014,20170510,1,1
56015,20170510,1,1
56016,20170510,1,1
56017,20170510,1,1
56018,20170510,1,1
56019,20170510,1,1
56020,20170510,1,1
56021,20170510,1,1
56022,20170510,1,1
56023,20170510,1,1
56024,20170510,1,1
56025,20170510,2,1
56026,20170510,1,1
56027,20170510,1,1
56028,20170510,1,1
56029,20170510,1,1
56030,20170510,2,1
56031,20170510,1,1
56032,20170510,1,1
56033,20170510,1,1
56034,20170510,1,1
56035,20170510,1,1
56036,20170510,1,1
56037,20170510,1,1
56038,20170510,1,1
56039,20170510,1,1
56040,20170510,1,1
56041,20170510,1,1
56042,20170510,2,1
56043,20170510,1,1
56044,20170510,1,1
56045,20170510,1,1
56046,20170510,1,1
56047,20170510,1,1
56048,20170510,1,1
56049,20170510,1,1
56050,20170510,1,1
56051,20170510,1,1
56052,20170510,1,1
56053,20170510,1,1
56054,20170510,2,1
56055,20170510,1,1
56056,20170510,1,1
56057,20170510,1,1
56058,20170510,1,1
56059,20170510,1,1
56060,20170510,1,1
56061,20170510,1,1
56062,20170510,1,1
56063,20170510,1,1
56064,20170510,1,1
56065,20170510,1,1
56066,20170510,1,1
56067,20170510,1,1
56068,20170510,1,1
56069,20170510,1,1
56070,20170510,1,1
56071,20170510,1,1
56072,20170510,1,1
56073,20170510,1,1
56074,20170510,1,1
56075,20170510,1,1
56076,20170510,1,1
56077,20170510,1,1
56078,20170510,1,1
56079,20170510,1,1
56080,20170510,1,1
56081,20170510,1,1
56082,20170510,1,1
56083,20170510,1,1
56084,20170510,1,1
56085,20170510,1,1
56086,20170510,1,1
56087,20170510,1,1
56088,20170510,1,1
56089,20170510,1,1
56090,20170510,1,1
56091,20170510,1,1
56092,20170510,1,1
56093,20170510,1,1
56094,20170510,1,1
56095,20170510,1,1
56096,20170510,1,1
56097,20170510,1,1
56098,20170510,1,1
56099,20170510,1,1
56100,20170510,1,1
56101,20170510,1,1
56102,20170510,1,1
56103,20170510,1,1
56104,20170510,1,1
56105,20170510,1,1
56106,20170510,1,1
56107,20170510,1,1
56108,20170510,1,1
56109,20170510,1,1
56110,20170510,1,1
56111,20170510,1,1
56112,20170510,1,1
56113,20170510,1,1
56114,20170510,1,1
56115,20170510,1,1
56116,20170510,1,1
56117,20170510,1,1
56118,20170510,1,1
56119,20170510,1,1
56120,20170510,1,1
56121,20170510,1,1
56122,20170510,1,1
56123,20170510,1,1
56124,20170510,1,1
56125,20170510,1,1
56126,20170510,2,1
56127,20170510,1,1
56128,20170510,1,1
56129,20170510,1,1
56130,20170510,1,1
56131,20170510,1,1
56132,20170510,1,1
56133,20170510,1,1
56134,20170510,1,1
56135,20170510,1,1
56136,20170510,1,1
56137,20170510,1,1
56138,20170510,1,1
56139,20170510,2,1
56140,20170510,1,1
56141,20170510,1,1
56142,20170510,1,1
56143,20170510,1,1
56144,20170510,1,1
56145,20170510,1,1
56146,20170510,1,1
56147,20170510,1,1
56148,20170510,1,1
56149,20170510,1,1
56150,20170510,1,1
56151,20170510,1,1
56152,20170510,1,1
56153,20170510,1,1
56154,20170510,1,1
56155,20170510,1,1
56156,20170510,1,1
56157,20170510,1,1
56158,20170510,1,1
56159,20170510,1,1
56160,20170510,1,1
56161,20170510,1,1
56162,20170510,1,1
56163,20170510,1,1
56164,20170510,1,1
56165,20170510,1,1
56166,20170510,1,1
56167,20170510,1,1
56168,20170510,1,1
56169,20170510,1,1
56170,20170510,1,1
56171,20170510,1,1
56172,20170510,1,1
56173,20170510,1,1
56174,20170510,1,1
56175,20170510,1,1
56176,20170510,1,1
56177,20170510,1,1
56178,20170510,6,1
56179,20170510,1,1
56180,20170510,1,1
56181,20170510,1,1
56182,20170510,1,1
56183,20170510,1,1
56184,20170510,1,1
56185,20170510,1,1
56186,20170510,1,1
56187,20170510,1,1
56188,20170510,1,1
56189,20170510,1,1
56190,20170510,1,1
56191,20170510,1,1
56192,20170510,1,1
56193,20170510,1,1
56194,20170510,1,1
56195,20170510,1,1
56196,20170510,1,1
56197,20170510,1,1
56198,20170510,1,1
56199,20170510,3,1
56200,20170510,1,1
56201,20170510,1,1
56202,20170510,1,1
56203,20170510,1,1
56204,20170510,1,1
56205,20170510,1,1
56206,20170510,1,1
56207,20170510,1,1
56208,20170510,1,1
56209,20170510,1,1
56210,20170510,1,1
56211,20170510,1,1
56212,20170510,1,1
56213,20170510,2,1
56214,20170510,1,1
56215,20170510,1,1
56216,20170510,1,1
56217,20170510,1,1
56218,20170510,1,1
56219,20170510,1,1
56220,20170510,1,1
56221,20170510,1,1
56222,20170510,1,1
56223,20170510,1,1
56224,20170510,1,1
56225,20170510,1,1
56226,20170510,1,1
56227,20170510,1,1
56228,20170510,1,1
56229,20170510,2,1
56230,20170510,1,1
56231,20170510,1,1
56232,20170510,1,1
56233,20170510,1,1
56234,20170510,1,1
56235,20170510,1,1
56236,20170510,1,1
56237,20170510,1,1
56238,20170510,1,1
56239,20170510,1,1
56240,20170510,1,1
56241,20170510,1,1
56242,20170510,1,1
56243,20170510,1,1
56244,20170510,1,1
56245,20170510,1,1
56246,20170510,1,1
56247,20170510,1,1
56248,20170510,1,1
56249,20170510,1,1
56250,20170510,1,1
56251,20170510,1,1
56252,20170510,1,1
56253,20170510,1,1
56254,20170510,1,1
56255,20170510,1,1
56256,20170510,1,1
56257,20170510,1,1
56258,20170510,1,1
56259,20170510,1,1
56260,20170510,1,1
56261,20170510,1,1
56262,20170510,1,1
56263,20170510,1,1
56264,20170510,1,1
56265,20170510,1,1
56266,20170510,1,1
56267,20170510,5,1
56268,20170510,1,1
56269,20170510,1,1
56270,20170510,1,1
56271,20170510,2,1
56272,20170510,1,1
56273,20170510,1,1
56274,20170510,1,1
56275,20170510,1,1
56276,20170510,1,1
56277,20170510,1,1
56278,20170510,1,1
56279,20170510,1,1
56280,20170510,1,1
56281,20170510,1,1
56282,20170510,1,1
56283,20170510,1,1
56284,20170510,1,1
56285,20170510,1,1
56286,20170510,1,1
56287,20170510,1,1
56288,20170510,1,1
56289,20170510,1,1
56290,20170510,1,1
56291,20170520,1,1
56292,20170520,1,1
56293,20170520,1,1
56294,20170520,1,1
56295,20170520,2,1
56296,20170520,1,1
56297,20170520,1,1
56298,20170520,1,1
56299,20170520,1,1
56300,20170520,1,1
56301,20170520,1,1
56302,20170520,1,1
56303,20170520,1,1
56304,20170520,1,1
56305,20170520,1,1
56306,20170520,1,1
56307,20170520,1,1
56308,20170520,1,1
56309,20170520,1,1
56310,20170520,1,1
56311,20170520,1,1
56312,20170520,1,1
56313,20170520,1,1
56314,20170520,1,1
56315,20170520,1,1
56316,20170520,1,1
56317,20170520,1,1
56318,20170520,1,1
56319,20170520,1,1
56320,20170520,1,1
56321,20170520,1,1
56322,20170520,1,1
56323,20170520,1,1
56324,20170520,1,1
56325,20170520,1,1
56326,20170520,1,1
56327,20170520,1,1
56328,20170520,1,1
56329,20170520,1,1
56330,20170520,1,1
56331,20170520,1,1
56332,20170520,1,1
56333,20170520,1,1
56334,20170520,1,1
56335,20170520,1,1
56336,20170520,1,1
56337,20170520,1,1
56338,20170520,1,1
56339,20170520,2,1
56340,20170520,1,1
56341,20170520,1,1
56342,20170520,1,1
56343,20170520,1,1
56344,20170520,1,1
56345,20170520,1,1
56346,20170520,1,1
56347,20170520,1,1
56348,20170520,1,1
56349,20170520,1,1
56350,20170520,1,1
56351,20170520,1,1
56352,20170520,1,1
56353,20170520,1,1
56354,20170520,1,1
56355,20170520,1,1
56356,20170520,1,1
56357,20170520,1,1
56358,20170520,1,1
56359,20170520,2,1
56360,20170520,2,1
56361,20170520,1,1
56362,20170520,1,1
56363,20170520,1,1
56364,20170520,1,1
56365,20170520,1,1
56366,20170520,1,1
56367,20170520,1,1
56368,20170520,1,1
56369,20170520,2,1
56370,20170520,1,1
56371,20170520,1,1
56372,20170520,1,1
56373,20170520,1,1
56374,20170520,1,1
56375,20170520,1,1
56376,20170520,1,1
56377,20170520,1,1
56378,20170520,1,1
56379,20170520,3,1
56380,20170520,1,1
56381,20170520,1,1
56382,20170520,1,1
56383,20170520,1,1
56384,20170520,1,1
56385,20170520,1,1
56386,20170520,1,1
56387,20170520,1,1
56388,20170520,1,1
56389,20170520,1,1
56390,20170520,1,1
56391,20170520,2,1
56392,20170520,1,1
56393,20170520,1,1
56394,20170520,1,1
56395,20170520,1,1
56396,20170520,1,1
56397,20170520,1,1
56398,20170520,1,1
56399,20170520,1,1
56400,20170520,1,1
56401,20170520,1,1
56402,20170520,1,1
56403,20170520,1,1
56404,20170520,1,1
56405,20170520,1,1
56406,20170520,1,1
56407,20170520,1,1
56408,20170520,1,1
56409,20170520,1,1
56410,20170520,1,1
56411,20170520,1,1
56412,20170520,1,1
56413,20170520,1,1
56414,20170520,1,1
56415,20170520,1,1
56416,20170520,1,1
56417,20170520,1,1
56418,20170520,1,1
56419,20170520,1,1
56420,20170520,1,1
56421,20170520,1,1
56422,20170520,2,1
56423,20170520,1,1
56424,20170520,1,1
56425,20170520,1,1
56426,20170520,4,1
56427,20170520,1,1
56428,20170520,1,1
56429,20170520,1,1
56430,20170520,1,1
56431,20170520,1,1
56432,20170520,1,1
56433,20170520,1,1
56434,20170520,1,1
56435,20170520,1,1
56436,20170520,1,1
56437,20170520,1,1
56438,20170520,1,1
56439,20170520,1,1
56440,20170520,1,1
56441,20170520,1,1
56442,20170520,1,1
56443,20170520,1,1
56444,20170520,1,1
56445,20170520,1,1
56446,20170520,1,1
56447,20170520,1,1
56448,20170520,1,1
56449,20170520,1,1
56450,20170520,1,1
56451,20170520,1,1
56452,20170520,1,1
56453,20170520,1,1
56454,20170520,1,1
56455,20170520,1,1
56456,20170520,1,1
56457,20170520,1,1
56458,20170520,1,1
56459,20170520,1,1
56460,20170520,1,1
56461,20170520,1,1
56462,20170520,2,1
56463,20170520,1,1
56464,20170520,1,1
56465,20170520,1,1
56466,20170520,1,1
56467,20170520,1,1
56468,20170507,1,1
56469,20170507,1,1
56470,20170507,1,1
56471,20170507,1,1
56472,20170507,1,1
56473,20170507,1,1
56474,20170507,1,1
56475,20170507,1,1
56476,20170507,1,1
56477,20170507,1,1
56478,20170507,1,1
56479,20170507,1,1
56480,20170507,1,1
56481,20170507,1,1
56482,20170507,1,1
56483,20170507,1,1
56484,20170507,1,1
56485,20170507,1,1
56486,20170507,1,1
56487,20170507,1,1
56488,20170507,1,1
56489,20170507,1,1
56490,20170507,1,1
56491,20170507,7,1
56492,20170507,1,1
56493,20170507,1,1
56494,20170507,1,1
56495,20170507,1,1
56496,20170507,1,1
56497,20170507,1,1
56498,20170507,1,1
56499,20170507,1,1
56500,20170507,1,1
56501,20170507,1,1
56502,20170507,1,1
56503,20170507,1,1
56504,20170507,1,1
56505,20170507,1,1
56506,20170507,1,1
56507,20170507,1,1
56508,20170507,1,1
56509,20170507,1,1
56510,20170507,1,1
56511,20170507,1,1
56512,20170507,1,1
56513,20170507,1,1
56514,20170507,1,1
56515,20170507,1,1
56516,20170507,1,1
56517,20170507,1,1
56518,20170507,1,1
56519,20170507,1,1
56520,20170507,1,1
56521,20170507,1,1
56522,20170507,1,1
56523,20170507,2,1
56524,20170507,1,1
56525,20170507,1,1
56526,20170507,1,1
56527,20170507,1,1
56528,20170507,1,1
56529,20170507,1,1
56530,20170507,1,1
56531,20170507,1,1
56532,20170507,1,1
56533,20170507,1,1
56534,20170507,1,1
56535,20170507,1,1
56536,20170507,1,1
56537,20170507,1,1
56538,20170507,1,1
56539,20170507,1,1
56540,20170507,1,1
56541,20170507,1,1
56542,20170507,1,1
56543,20170507,1,1
56544,20170507,1,1
56545,20170507,1,1
56546,20170507,1,1
56547,20170507,1,1
56548,20170507,1,1
56549,20170507,1,1
56550,20170507,1,1
56551,20170507,1,1
56552,20170507,1,1
56553,20170507,1,1
56554,20170507,1,1
56555,20170507,1,1
56556,20170507,1,1
56557,20170507,1,1
56558,20170507,1,1
56559,20170507,1,1
56560,20170507,1,1
56561,20170507,1,1
56562,20170507,1,1
56563,20170507,1,1
56564,20170507,1,1
56565,20170507,1,1
56566,20170507,2,1
56567,20170507,1,1
56568,20170507,1,1
56569,20170507,1,1
56570,20170507,1,1
56571,20170507,1,1
56572,20170507,1,1
56573,20170507,1,1
56574,20170507,1,1
56575,20170507,1,1
56576,20170507,1,1
56577,20170507,1,1
56578,20170507,1,1
56579,20170507,1,1
56580,20170507,1,1
56581,20170507,1,1
56582,20170507,1,1
56583,20170507,1,1
56584,20170507,1,1
56585,20170507,2,1
56586,20170507,1,1
56587,20170507,1,1
56588,20170507,1,1
56589,20170507,1,1
56590,20170507,1,1
56591,20170507,1,1
56592,20170507,1,1
56593,20170507,1,1
56594,20170507,1,1
56595,20170507,1,1
56596,20170507,1,1
56597,20170507,1,1
56598,20170507,1,1
56599,20170507,1,1
56600,20170507,1,1
56601,20170507,1,1
56602,20170507,1,1
56603,20170507,1,1
56604,20170507,1,1
56605,20170507,1,1
56606,20170507,1,1
56607,20170507,1,1
56608,20170507,1,1
56609,20170507,1,1
56610,20170507,1,1
56611,20170507,1,1
56612,20170507,1,1
56613,20170507,1,1
56614,20170507,1,1
56615,20170507,1,1
56616,20170507,1,1
56617,20170507,1,1
56618,20170507,1,1
56619,20170507,1,1
56620,20170507,1,1
56621,20170507,1,1
56622,20170507,1,1
56623,20170507,1,1
56624,20170507,1,1
56625,20170507,1,1
56626,20170507,1,1
56627,20170507,1,1
56628,20170507,1,1
56629,20170507,1,1
56630,20170507,1,1
56631,20170507,1,1
56632,20170507,1,1
56633,20170507,1,1
56634,20170507,1,1
56635,20170507,1,1
56636,20170507,1,1
56637,20170507,1,1
56638,20170507,1,1
56639,20170507,1,1
56640,20170507,1,1
56641,20170507,1,1
56642,20170507,1,1
56643,20170507,1,1
56644,20170507,1,1
56645,20170507,1,1
56646,20170507,1,1
56647,20170507,1,1
56648,20170507,1,1
56649,20170507,1,1
56650,20170507,1,1
56651,20170507,1,1
56652,20170507,1,1
56653,20170507,1,1
56654,20170507,1,1
56655,20170507,1,1
56656,20170507,1,1
56657,20170507,1,1
56658,20170507,1,1
56659,20170507,1,1
56660,20170507,1,1
56661,20170507,1,1
56662,20170507,1,1
56663,20170507,1,1
56664,20170507,1,1
56665,20170507,3,1
56666,20170507,1,1
56667,20170507,1,1
56668,20170507,1,1
56669,20170507,1,1
56670,20170507,1,1
56671,20170507,1,1
56672,20170507,1,1
56673,20170507,1,1
56674,20170507,1,1
56675,20170507,1,1
56676,20170507,1,1
56677,20170507,1,1
56678,20170507,1,1
56679,20170507,1,1
56680,20170507,1,1
56681,20170507,2,1
56682,20170523,1,1
56683,20170523,1,1
56684,20170523,1,1
56685,20170523,1,1
56686,20170523,1,1
56687,20170523,1,1
56688,20170523,1,1
56689,20170523,1,1
56690,20170523,1,1
56691,20170523,1,1
56692,20170523,1,1
56693,20170523,1,1
56694,20170523,1,1
56695,20170523,1,1
56696,20170523,1,1
56697,20170523,1,1
56698,20170523,1,1
56699,20170523,1,1
56700,20170523,1,1
56701,20170523,1,1
56702,20170523,1,1
56703,20170523,1,1
56704,20170523,1,1
56705,20170523,1,1
56706,20170523,1,1
56707,20170523,1,1
56708,20170523,1,1
56709,20170523,1,1
56710,20170523,1,1
56711,20170523,1,1
56712,20170523,1,1
56713,20170523,2,1
56714,20170523,1,1
56715,20170523,1,1
56716,20170523,1,1
56717,20170523,1,1
56718,20170523,1,1
56719,20170523,1,1
56720,20170523,1,1
56721,20170523,1,1
56722,20170523,1,1
56723,20170523,1,1
56724,20170523,1,1
56725,20170523,1,1
56726,20170523,1,1
56727,20170523,1,1
56728,20170523,1,1
56729,20170523,1,1
56730,20170523,1,1
56731,20170523,1,1
56732,20170523,1,1
56733,20170523,1,1
56734,20170523,1,1
56735,20170523,1,1
56736,20170523,1,1
56737,20170523,1,1
56738,20170523,1,1
56739,20170523,1,1
56740,20170523,1,1
56741,20170523,1,1
56742,20170523,1,1
56743,20170523,1,1
56744,20170523,1,1
56745,20170523,1,1
56746,20170523,1,1
56747,20170523,1,1
56748,20170523,1,1
56749,20170523,1,1
56750,20170523,2,1
56751,20170523,1,1
56752,20170523,1,1
56753,20170523,1,1
56754,20170523,1,1
56755,20170523,1,1
56756,20170523,1,1
56757,20170523,1,1
56758,20170523,1,1
56759,20170523,1,1
56760,20170523,1,1
56761,20170523,1,1
56762,20170523,1,1
56763,20170523,1,1
56764,20170523,1,1
56765,20170523,1,1
56766,20170523,1,1
56767,20170523,1,1
56768,20170523,1,1
56769,20170523,1,1
56770,20170523,1,1
56771,20170523,1,1
56772,20170523,1,1
56773,20170523,1,1
56774,20170523,1,1
56775,20170523,1,1
56776,20170523,3,1
56777,20170523,1,1
56778,20170523,4,1
56779,20170523,1,1
56780,20170523,1,1
56781,20170523,1,1
56782,20170523,1,1
56783,20170523,2,1
56784,20170523,1,1
56785,20170523,1,1
56786,20170523,1,1
56787,20170523,1,1
56788,20170523,1,1
56789,20170523,1,1
56790,20170523,1,1
56791,20170523,1,1
56792,20170523,1,1
56793,20170523,1,1
56794,20170523,1,1
56795,20170523,1,1
56796,20170523,1,1
56797,20170523,1,1
56798,20170523,1,1
56799,20170523,1,1
56800,20170523,1,1
56801,20170523,3,1
56802,20170523,1,1
56803,20170523,1,1
56804,20170523,1,1
56805,20170523,1,1
56806,20170523,1,1
56807,20170523,1,1
56808,20170523,1,1
56809,20170523,1,1
56810,20170523,1,1
56811,20170523,1,1
56812,20170523,1,1
56813,20170523,1,1
56814,20170523,1,1
56815,20170523,1,1
56816,20170523,1,1
56817,20170523,1,1
56818,20170523,1,1
56819,20170523,1,1
56820,20170523,1,1
56821,20170523,1,1
56822,20170523,1,1
56823,20170523,1,1
56824,20170523,1,1
56825,20170523,1,1
56826,20170523,1,1
56827,20170523,1,1
56828,20170523,1,1
56829,20170523,1,1
56830,20170523,1,1
56831,20170523,1,1
56832,20170523,1,1
56833,20170523,1,1
56834,20170523,2,1
56835,20170523,1,1
56836,20170523,1,1
56837,20170523,1,1
56838,20170523,1,1
56839,20170523,1,1
56840,20170523,1,1
56841,20170523,1,1
56842,20170523,1,1
56843,20170523,1,1
56844,20170523,1,1
56845,20170523,1,1
56846,20170523,1,1
56847,20170523,1,1
56848,20170523,1,1
56849,20170523,1,1
56850,20170523,1,1
56851,20170523,1,1
56852,20170523,1,1
56853,20170523,1,1
56854,20170523,1,1
56855,20170523,1,1
56856,20170523,1,1
56857,20170523,1,1
56858,20170523,1,1
56859,20170523,1,1
56860,20170523,1,1
56861,20170523,1,1
56862,20170523,1,1
56863,20170523,1,1
56864,20170523,1,1
56865,20170523,1,1
56866,20170523,1,1
56867,20170523,1,1
56868,20170523,1,1
56869,20170523,1,1
56870,20170523,1,1
56871,20170523,1,1
56872,20170523,1,1
56873,20170523,1,1
56874,20170523,1,1
56875,20170523,1,1
56876,20170523,1,1
56877,20170523,5,1
56878,20170523,1,1
56879,20170523,1,1
56880,20170523,1,1
56881,20170523,1,1
56882,20170523,1,1
56883,20170523,1,1
56884,20170523,1,1
56885,20170523,1,1
56886,20170523,1,1
56887,20170523,1,1
56888,20170523,1,1
56889,20170523,1,1
56890,20170523,1,1
56891,20170523,1,1
56892,20170523,1,1
56893,20170523,1,1
56894,20170523,1,1
56895,20170523,1,1
56896,20170523,1,1
56897,20170523,1,1
56898,20170523,1,1
56899,20170523,1,1
56900,20170523,1,1
56901,20170523,1,1
56902,20170523,1,1
56903,20170523,5,1
56904,20170523,1,1
56905,20170523,1,1
56906,20170523,1,1
56907,20170523,1,1
56908,20170523,1,1
56909,20170521,1,1
56910,20170521,1,1
56911,20170521,1,1
56912,20170521,2,1
56913,20170521,1,1
56914,20170521,1,1
56915,20170521,1,1
56916,20170521,1,1
56917,20170521,1,1
56918,20170521,1,1
56919,20170521,1,1
56920,20170521,1,1
56921,20170521,1,1
56922,20170521,1,1
56923,20170521,1,1
56924,20170521,1,1
56925,20170521,1,1
56926,20170521,1,1
56927,20170521,1,1
56928,20170521,1,1
